"year","event_id","state","month","event","injuries","deaths","damage","damage_num","damage_mod","begin_loc","end_loc","begin_lat","begin_lon","end_lat","end_lon","county","state_fips","county_fips","damage_cpi","CPI","cpi_adj"
1996,5555306,"Kentucky","May","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Elliott",21,63,16175,100,1.6175
1996,5555307,"Kentucky","May","Flash Flood",0,0,"15K",15,"K","Countywide","Countywide",NA,NA,NA,NA,"Lawrence",21,127,24262.5,100,1.6175
1996,5555308,"Kentucky","May","Flash Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Martin",21,159,80875,100,1.6175
1996,5555088,"West Virginia","May","Flash Flood",0,0,"5K",5,"K","Beverly","Beverly",NA,NA,NA,NA,"Randolph",54,83,8087.5,100,1.6175
1996,5555484,"West Virginia","May","Flash Flood",0,2,"1.5M",1.5,"M","Countywide","Countywide",NA,NA,NA,NA,"Randolph",54,83,2426250,100,1.6175
1996,5555485,"West Virginia","May","Flash Flood",0,0,".9M",0.9,"M","Northern Half","Northern Half",NA,NA,NA,NA,"Pocahontas",54,75,1455750,100,1.6175
1996,5555487,"West Virginia","May","Flash Flood",0,0,"25K",25,"K","Countywide","Countywide",NA,NA,NA,NA,"Doddridge",54,17,40437.5,100,1.6175
1996,5555488,"West Virginia","May","Flash Flood",0,0,"25K",25,"K","Countywide","Countywide",NA,NA,NA,NA,"Tyler",54,95,40437.5,100,1.6175
1996,5555489,"West Virginia","May","Flash Flood",0,0,"30K",30,"K","Countywide","Countywide",NA,NA,NA,NA,"Lewis",54,41,48525,100,1.6175
1996,5555490,"West Virginia","May","Flash Flood",0,0,"1M",1,"M","Countywide","Countywide",NA,NA,NA,NA,"Barbour",54,1,1617500,100,1.6175
1996,5555491,"West Virginia","May","Flash Flood",0,0,".3M",0.3,"M","Countywide","Countywide",NA,NA,NA,NA,"Harrison",54,33,485250,100,1.6175
1996,5557736,"Tennessee","July","Flood",0,0,".5K",0.5,"K","Paris","Paris",NA,NA,NA,NA,"Henry",47,79,808.75,100,1.6175
1996,5557739,"Tennessee","July","Flash Flood",0,0,".2M",0.2,"M","Union City","Union City",NA,NA,NA,NA,"Obion",47,131,323500,100,1.6175
1996,5555075,"West Virginia","May","Flood",0,0,"50K",50,"K","","",NA,NA,NA,NA,"Harrison",54,31,80875,100,1.6175
1996,5554582,"West Virginia","May","Flash Flood",0,0,".8M",0.8,"M","Countywide","Countywide",NA,NA,NA,NA,"Mercer",54,55,1294000,100,1.6175
1996,5554644,"Kentucky","May","Flood",0,0,"10K",10,"K","","",NA,NA,NA,NA,"Jefferson",21,30,16175,100,1.6175
1996,5555535,"West Virginia","May","Flash Flood",0,0,"5K",5,"K","Parsons","Parsons",NA,NA,NA,NA,"Tucker",54,93,8087.5,100,1.6175
1996,5562733,"Arkansas","May","Flash Flood",0,0,"5K",5,"K","S Of Siloam Springs","S Of Siloam Springs",NA,NA,NA,NA,"Benton",5,7,8087.5,100,1.6175
1996,5557687,"Mississippi","July","Flood",0,0,".1M",0.1,"M","South Portion","South Portion",NA,NA,NA,NA,"Jackson",28,59,161750,100,1.6175
1996,5550967,"Alabama","June","Flash Flood",0,0,"10K",10,"K","Birmingport","Birmingport",NA,NA,NA,NA,"Jefferson",1,73,16175,100,1.6175
1996,5567528,"Kentucky","June","Flash Flood",0,0,"1M",1,"M","Union","Union",NA,NA,NA,NA,"Boone",21,15,1617500,100,1.6175
1996,5567529,"Kentucky","June","Flash Flood",0,0,"1M",1,"M","Independence","Independence",NA,NA,NA,NA,"Kenton",21,117,1617500,100,1.6175
1996,5555321,"West Virginia","May","Flash Flood",0,0,"2K",2,"K","N Portion","N Portion",NA,NA,NA,NA,"Pendleton",54,71,3235,100,1.6175
1996,5550432,"Kentucky","July","Flash Flood",0,0,".5M",0.5,"M","Countywide","Countywide",NA,NA,NA,NA,"Boyle",21,21,808750,100,1.6175
1996,5550434,"Kentucky","July","Flash Flood",0,0,"20K",20,"K","Northern Part","Northern Part",NA,NA,NA,NA,"Casey",21,45,32350,100,1.6175
1996,5561481,"Alabama","July","Flash Flood",0,0,"65K",65,"K","Tuscaloosa","Tuscaloosa",NA,NA,NA,NA,"Tuscaloosa",1,125,105137.5,100,1.6175
1996,5561485,"Alabama","July","Flash Flood",0,0,"15K",15,"K","Lanett","Lanett",NA,NA,NA,NA,"Chambers",1,17,24262.5,100,1.6175
1996,5557732,"Tennessee","July","Flash Flood",0,0,"5K",5,"K","Milan","Milan",NA,NA,NA,NA,"Gibson",47,53,8087.5,100,1.6175
1996,5580008,"Kentucky","April","Flash Flood",0,0,"3K",3,"K","Countywide","Countywide",NA,NA,NA,NA,"Gallatin",21,77,4852.5,100,1.6175
1996,5553922,"Kentucky","May","Flash Flood",0,0,"3K",3,"K","Ulvah","Ulvah",NA,NA,NA,NA,"Letcher",21,133,4852.5,100,1.6175
1996,5550814,"Alabama","June","Flash Flood",0,0,"10K",10,"K","Fort Payne","Fort Payne",NA,NA,NA,NA,"Dekalb",1,49,16175,100,1.6175
1996,5559068,"West Virginia","June","Flash Flood",0,0,"20K",20,"K","Hurricane","Hurricane",NA,NA,NA,NA,"Putnam",54,79,32350,100,1.6175
1996,5554277,"Kentucky","May","Flash Flood",0,0,".1M",0.1,"M","Countywide","Countywide",NA,NA,NA,NA,"Trimble",21,223,161750,100,1.6175
1996,5558320,"Tennessee","July","Flash Flood",0,0,"1K",1,"K","Murfreesboro","Murfreesboro",NA,NA,NA,NA,"Rutherford",47,149,1617.5,100,1.6175
1996,5559082,"West Virginia","June","Flash Flood",0,0,"3K",3,"K","Craigsville","Craigsville",NA,NA,NA,NA,"Nicholas",54,67,4852.5,100,1.6175
1996,5559083,"West Virginia","June","Flash Flood",0,0,"2K",2,"K","Whitmer","Whitmer",NA,NA,NA,NA,"Randolph",54,83,3235,100,1.6175
1996,5559065,"West Virginia","June","Flash Flood",0,0,"35K",35,"K","Huntington","Huntington",NA,NA,NA,NA,"Cabell",54,11,56612.5,100,1.6175
1996,5554969,"Kentucky","May","Flood",0,0,"30K",30,"K","","",NA,NA,NA,NA,"Ballard",21,4,48525,100,1.6175
1996,5557903,"Tennessee","July","Flash Flood",0,0,"1K",1,"K","Newbern","Newbern",NA,NA,NA,NA,"Dyer",47,45,1617.5,100,1.6175
1996,5557905,"Tennessee","July","Flash Flood",0,0,"5K",5,"K","Memphis","Memphis",NA,NA,NA,NA,"Shelby",47,157,8087.5,100,1.6175
1996,5550429,"Kentucky","July","Flash Flood",0,0,".5M",0.5,"M","Countywide","Countywide",NA,NA,NA,NA,"Lincoln",21,137,808750,100,1.6175
1996,5555085,"West Virginia","May","Flash Flood",0,0,"15K",15,"K","Rock Cave","Rock Cave",NA,NA,NA,NA,"Upshur",54,97,24262.5,100,1.6175
1996,5555086,"West Virginia","May","Flash Flood",0,0,"20K",20,"K","Marmet And London","Marmet And London",NA,NA,NA,NA,"Kanawha",54,39,32350,100,1.6175
1996,5555087,"West Virginia","May","Flash Flood",0,0,"20K",20,"K","Dunlow","Dunlow",NA,NA,NA,NA,"Wayne",54,99,32350,100,1.6175
1996,5576770,"Kentucky","December","Flood",0,0,"5K",5,"K","","",NA,NA,NA,NA,"Bell",21,87,8087.5,100,1.6175
1996,5580925,"North Carolina","November","Flash Flood",0,0,"20K",20,"K","Boone","Boone",NA,NA,NA,NA,"Watauga",37,189,32350,100,1.6175
1996,5580926,"North Carolina","November","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Ashe",37,9,16175,100,1.6175
1996,5576762,"Tennessee","December","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Lawrence",47,99,8087.5,100,1.6175
1996,5581411,"Alabama","December","Flash Flood",0,0,"8K",8,"K","Prattville","Prattville",NA,NA,NA,NA,"Autauga",1,1,12940,100,1.6175
1996,5581412,"Alabama","December","Flash Flood",0,0,"10K",10,"K","Millbrook","Millbrook",NA,NA,NA,NA,"Elmore",1,51,16175,100,1.6175
1996,5581419,"Alabama","December","Flash Flood",0,0,"7K",7,"K","Centerpoint","Centerpoint",NA,NA,NA,NA,"Jefferson",1,73,11322.5,100,1.6175
1996,5579176,"West Virginia","December","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Pocahontas",54,75,8087.5,100,1.6175
1996,5576769,"Kentucky","December","Flood",0,0,"2K",2,"K","","",NA,NA,NA,NA,"Knox",21,86,3235,100,1.6175
1996,5576768,"Kentucky","December","Flood",0,0,"2K",2,"K","","",NA,NA,NA,NA,"Whitley",21,85,3235,100,1.6175
1996,5576765,"Tennessee","December","Flash Flood",0,0,"5K",5,"K","Northern Sections","Northern Sections",NA,NA,NA,NA,"Coffee",47,31,8087.5,100,1.6175
1996,5579172,"West Virginia","November","Flash Flood",0,0,"10K",10,"K","Cheat Bridge","Cheat Bridge",NA,NA,NA,NA,"Randolph",54,83,16175,100,1.6175
1996,5579173,"West Virginia","November","Flash Flood",0,0,"5K",5,"K","Bartow","Marlinton",NA,NA,NA,NA,"Pocahontas",54,75,8087.5,100,1.6175
1996,5564860,"North Carolina","August","Flood",0,0,".5K",0.5,"K","","",NA,NA,NA,NA,"Wilkes",37,19,808.75,100,1.6175
1996,5566013,"North Carolina","August","Flash Flood",0,0,".2M",0.2,"M","Charlotte","Charlotte",NA,NA,NA,NA,"Mecklenburg",37,119,323500,100,1.6175
1996,5574427,"West Virginia","September","Flood",0,0,"2K",2,"K","","",NA,NA,NA,NA,"Preston",54,23,3235,100,1.6175
1996,5574428,"West Virginia","September","Flood",0,0,"2K",2,"K","","",NA,NA,NA,NA,"Tucker",54,41,3235,100,1.6175
1996,5575843,"Arkansas","September","Flash Flood",0,0,"5K",5,"K","Barling","Barling",NA,NA,NA,NA,"Sebastian",5,131,8087.5,100,1.6175
1996,5565243,"West Virginia","August","Flash Flood",0,0,"5K",5,"K","Montrose","Montrose",NA,NA,NA,NA,"Randolph",54,83,8087.5,100,1.6175
1996,5573139,"Georgia","October","Flash Flood",0,0,"15K",15,"K","St Marys","Waverly",NA,NA,NA,NA,"Camden",13,39,24262.5,100,1.6175
1996,5568064,"West Virginia","August","Flash Flood",0,0,"10K",10,"K","New Creek","Burlington",NA,NA,NA,NA,"Mineral",54,57,16175,100,1.6175
1996,5568065,"West Virginia","August","Flash Flood",0,0,"10K",10,"K","Extreme N Portion","Extreme N Portion",NA,NA,NA,NA,"Mineral",54,57,16175,100,1.6175
1996,5565251,"West Virginia","August","Flash Flood",0,0,"3K",3,"K","Silverton","Silverton",NA,NA,NA,NA,"Jackson",54,35,4852.5,100,1.6175
1996,5565252,"West Virginia","August","Flash Flood",0,0,"2K",2,"K","Dallison","Walker",NA,NA,NA,NA,"Wood",54,107,3235,100,1.6175
1996,5564095,"Alabama","September","Flash Flood",0,0,"30K",30,"K","Tuscaloosa","Tuscaloosa",NA,NA,NA,NA,"Tuscaloosa",1,125,48525,100,1.6175
1996,5574418,"West Virginia","August","Flash Flood",0,0,"8K",8,"K","Newburg","Newburg",NA,NA,NA,NA,"Preston",54,77,12940,100,1.6175
1996,5574423,"West Virginia","September","Flash Flood",0,0,"3K",3,"K","Hendricks","Hendricks",NA,NA,NA,NA,"Tucker",54,93,4852.5,100,1.6175
1996,5564804,"Tennessee","September","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Lincoln",47,103,16175,100,1.6175
1996,5572382,"West Virginia","September","Flash Flood",0,1,".25M",0.25,"M","Countywide","Countywide",NA,NA,NA,NA,"Grant",54,23,404375,100,1.6175
1996,5572383,"West Virginia","September","Flash Flood",0,0,".75M",0.75,"M","Countywide","Countywide",NA,NA,NA,NA,"Hardy",54,31,1213125,100,1.6175
1996,5543620,"Alabama","April","Flash Flood",0,0,".3M",0.3,"M","Fowl River","Fowl River",NA,NA,NA,NA,"Mobile",1,97,485250,100,1.6175
1996,5543621,"Alabama","April","Flash Flood",0,0,".2M",0.2,"M","Daphne","Robertsdale",NA,NA,NA,NA,"Baldwin",1,3,323500,100,1.6175
1996,5573568,"Kentucky","October","Flood",0,0,"25K",25,"K","Princeton","Princeton",NA,NA,NA,NA,"Caldwell",21,33,40437.5,100,1.6175
1996,5573507,"South Carolina","August","Flash Flood",0,0,".2M",0.2,"M","Surfside Beach","Surfside Beach",NA,NA,NA,NA,"Horry",45,51,323500,100,1.6175
1996,5547127,"Tennessee","March","Flash Flood",0,0,"15K",15,"K","Chattanooga","Chattanooga",NA,NA,NA,NA,"Hamilton",47,65,24262.5,100,1.6175
1996,5572384,"West Virginia","September","Flash Flood",0,0,".25M",0.25,"M","Countywide","Countywide",NA,NA,NA,NA,"Hampshire",54,27,404375,100,1.6175
1996,5572385,"West Virginia","September","Flash Flood",0,0,".15M",0.15,"M","Countywide","Countywide",NA,NA,NA,NA,"Berkeley",54,3,242625,100,1.6175
1996,5565209,"Kentucky","July","Flash Flood",0,0,".4M",0.4,"M","Webbville","Cherokee",NA,NA,NA,NA,"Lawrence",21,127,647000,100,1.6175
1996,5572814,"Tennessee","October","Flash Flood",0,0,"1K",1,"K","Henderson","Henderson",NA,NA,NA,NA,"Chester",47,23,1617.5,100,1.6175
1996,5543434,"Kentucky","April","Flash Flood",0,0,"50K",50,"K","Henderson","Henderson",NA,NA,NA,NA,"Henderson",21,101,80875,100,1.6175
1996,5581085,"North Carolina","October","Flash Flood",0,0,"50K",50,"K","Belhaven","Belhaven",NA,NA,NA,NA,"Beaufort",37,13,80875,100,1.6175
1996,5581086,"North Carolina","October","Flash Flood",0,0,".1M",0.1,"M","Greenville","Greenville",NA,NA,NA,NA,"Pitt",37,147,161750,100,1.6175
1996,5572970,"Georgia","September","Flash Flood",0,0,"15K",15,"K","Folkston","Folkston",NA,NA,NA,NA,"Charlton",13,49,24262.5,100,1.6175
1996,5572812,"Tennessee","October","Flash Flood",0,0,".5K",0.5,"K","Whiteville","Whiteville",NA,NA,NA,NA,"Hardeman",47,69,808.75,100,1.6175
1996,5572813,"Tennessee","October","Flash Flood",0,0,"1K",1,"K","Somerville","Somerville",NA,NA,NA,NA,"Fayette",47,47,1617.5,100,1.6175
1996,5564101,"Alabama","September","Flash Flood",1,0,"30K",30,"K","Cullman","Cullman",NA,NA,NA,NA,"Cullman",1,43,48525,100,1.6175
1996,5572399,"West Virginia","September","Flood",0,0,"2M",2,"M","","",NA,NA,NA,NA,"Hampshire",54,50,3235000,100,1.6175
1996,5572408,"West Virginia","September","Flash Flood",0,1,"1M",1,"M","Countywide","Countywide",NA,NA,NA,NA,"Pendleton",54,71,1617500,100,1.6175
1996,5542087,"West Virginia","January","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Barbour",54,1,8087.5,100,1.6175
1996,5542088,"West Virginia","January","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Taylor",54,91,8087.5,100,1.6175
1996,5542089,"West Virginia","January","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Upshur",54,97,16175,100,1.6175
1996,5566257,"Alabama","August","Flash Flood",0,0,"15K",15,"K","Hybart","Franklin",NA,NA,NA,NA,"Monroe",1,99,24262.5,100,1.6175
1996,5566258,"Alabama","August","Flash Flood",0,0,"2K",2,"K","Stapleton","Stapleton",NA,NA,NA,NA,"Baldwin",1,3,3235,100,1.6175
1996,5574305,"South Carolina","September","Flood",0,0,"25K",25,"K","","",NA,NA,NA,NA,"Greenwood",45,19,40437.5,100,1.6175
1996,5572400,"West Virginia","September","Flood",0,0,"5M",5,"M","","",NA,NA,NA,NA,"Pendleton",54,54,8087500,100,1.6175
1996,5573508,"South Carolina","August","Flash Flood",0,0,".1M",0.1,"M","Murrells Inlet","Murrells Inlet",NA,NA,NA,NA,"Georgetown",45,43,161750,100,1.6175
1996,5573496,"South Carolina","August","Flash Flood",0,1,".1M",0.1,"M","Bennettsville","Bennettsville",NA,NA,NA,NA,"Marlboro",45,69,161750,100,1.6175
1996,5573140,"Georgia","October","Flash Flood",0,0,".16M",0.16,"M","Folkston","St George",NA,NA,NA,NA,"Charlton",13,49,258800,100,1.6175
1996,5573141,"Georgia","October","Flash Flood",0,0,"12K",12,"K","Brunswick","Brunswick",NA,NA,NA,NA,"Glynn",13,127,19410,100,1.6175
1996,5565056,"West Virginia","July","Flash Flood",0,0,"3K",3,"K","Hepzibah","Spelter",NA,NA,NA,NA,"Harrison",54,33,4852.5,100,1.6175
1996,5565060,"West Virginia","July","Flash Flood",0,0,"20K",20,"K","Countywide","Countywide",NA,NA,NA,NA,"Barbour",54,1,32350,100,1.6175
1996,5565061,"West Virginia","July","Flash Flood",0,0,"15K",15,"K","Countywide","Countywide",NA,NA,NA,NA,"Taylor",54,91,24262.5,100,1.6175
1996,5565062,"West Virginia","July","Flash Flood",0,0,"25K",25,"K","Countywide","Countywide",NA,NA,NA,NA,"Upshur",54,97,40437.5,100,1.6175
1996,5565063,"West Virginia","July","Flash Flood",0,0,"25K",25,"K","Countywide","Countywide",NA,NA,NA,NA,"Randolph",54,83,40437.5,100,1.6175
1996,5565064,"West Virginia","July","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Tyler",54,95,16175,100,1.6175
1996,5565210,"West Virginia","July","Flood",0,0,"10K",10,"K","","",NA,NA,NA,NA,"Barbour",54,40,16175,100,1.6175
1996,5572401,"West Virginia","September","Flood",0,0,"5M",5,"M","","",NA,NA,NA,NA,"Hardy",54,55,8087500,100,1.6175
1996,5572402,"West Virginia","September","Flash Flood",0,0,"5K",5,"K","W Portion","W Portion",NA,NA,NA,NA,"Pendleton",54,71,8087.5,100,1.6175
1996,5572386,"West Virginia","September","Flash Flood",0,0,".1M",0.1,"M","Countywide","Countywide",NA,NA,NA,NA,"Jefferson",54,37,161750,100,1.6175
1996,5572387,"West Virginia","September","Flash Flood",0,0,".5M",0.5,"M","Countywide","Countywide",NA,NA,NA,NA,"Mineral",54,57,808750,100,1.6175
1996,5574313,"North Carolina","September","Flash Flood",0,0,"2M",2,"M","Lake Lure","Lake Lure",NA,NA,NA,NA,"Rutherford",37,161,3235000,100,1.6175
1996,5564616,"North Carolina","September","Flash Flood",0,0,".25M",0.25,"M","Countywide","Countywide",NA,NA,NA,NA,"Caswell",37,33,404375,100,1.6175
1996,5565065,"West Virginia","July","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Braxton",54,7,16175,100,1.6175
1996,5564655,"North Carolina","September","Flash Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Rockingham",37,157,80875,100,1.6175
1996,5574311,"North Carolina","September","Flash Flood",1,0,".2M",0.2,"M","Bat Cave","Bat Cave",NA,NA,NA,NA,"Henderson",37,89,323500,100,1.6175
1996,5574312,"North Carolina","September","Flash Flood",0,0,"3M",3,"M","Chimney Rock","Chimney Rock",NA,NA,NA,NA,"Rutherford",37,161,4852500,100,1.6175
1996,5580435,"North Carolina","September","Flood",0,0,"9M",9,"M","","",NA,NA,NA,NA,"Lenoir",37,91,14557500,100,1.6175
1996,5580436,"North Carolina","September","Flood",0,0,".1M",0.1,"M","","",NA,NA,NA,NA,"Pitt",37,44,161750,100,1.6175
1996,5568856,"Kentucky","July","Flash Flood",0,0,"1M",1,"M","Independence","Independence",NA,NA,NA,NA,"Kenton",21,117,1617500,100,1.6175
1996,5568063,"West Virginia","August","Flash Flood",0,0,"10K",10,"K","W Portion","W Portion",NA,NA,NA,NA,"Grant",54,23,16175,100,1.6175
1996,5546742,"Alabama","March","Flash Flood",0,0,"18K",18,"K","Belle Mina","Belle Mina",NA,NA,NA,NA,"Limestone",1,83,29115,100,1.6175
1996,5546743,"Alabama","March","Flash Flood",0,0,"25K",25,"K","Terrytown","Terrytown",NA,NA,NA,NA,"Lawrence",1,79,40437.5,100,1.6175
1996,5546745,"Alabama","March","Flash Flood",1,0,"45K",45,"K","Northern Portion","Northern Portion",NA,NA,NA,NA,"Talladega",1,121,72787.5,100,1.6175
1996,5546746,"Alabama","March","Flood",0,0,".2M",0.2,"M","","",NA,NA,NA,NA,"Jefferson",1,24,323500,100,1.6175
1996,5546747,"Alabama","March","Flash Flood",0,0,".2M",0.2,"M","Countywide","Countywide",NA,NA,NA,NA,"Shelby",1,117,323500,100,1.6175
1996,5569505,"South Carolina","March","Flash Flood",0,0,"3K",3,"K","Western Half","Western Half",NA,NA,NA,NA,"Aiken",45,3,4852.5,100,1.6175
1996,5569506,"South Carolina","March","Flash Flood",0,0,"10K",10,"K","Countywide","Countywide",NA,NA,NA,NA,"Lexington",45,63,16175,100,1.6175
1996,5569507,"South Carolina","March","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Richland",45,79,8087.5,100,1.6175
1996,5569717,"Georgia","March","Flash Flood",0,0,".4M",0.4,"M","Northern Half","Northern Half",NA,NA,NA,NA,"Richmond",13,245,647000,100,1.6175
1996,5546728,"Alabama","March","Flash Flood",0,0,"25K",25,"K","Florence","Florence",NA,NA,NA,NA,"Lauderdale",1,77,40437.5,100,1.6175
1996,5546729,"Alabama","March","Flash Flood",0,0,"15K",15,"K","Madison","Madison",NA,NA,NA,NA,"Madison",1,89,24262.5,100,1.6175
1996,5568070,"Alabama","August","Flash Flood",0,0,"10K",10,"K","Florence","Florence",NA,NA,NA,NA,"Lauderdale",1,77,16175,100,1.6175
1996,5568071,"Alabama","August","Flash Flood",0,0,"10K",10,"K","Prattville","Prattville",NA,NA,NA,NA,"Autauga",1,1,16175,100,1.6175
1996,5569664,"Kentucky","November","Flash Flood",0,0,"5K",5,"K","Tuttle","Tuttle",NA,NA,NA,NA,"Laurel",21,125,8087.5,100,1.6175
1996,5565229,"West Virginia","July","Flash Flood",0,0,".1M",0.1,"M","Countywide","Countywide",NA,NA,NA,NA,"Cabell",54,11,161750,100,1.6175
1996,5565230,"West Virginia","July","Flash Flood",0,0,".25M",0.25,"M","Countywide","Countywide",NA,NA,NA,NA,"Barbour",54,1,404375,100,1.6175
1996,5565231,"West Virginia","July","Flash Flood",0,0,".1M",0.1,"M","Countywide","Countywide",NA,NA,NA,NA,"Upshur",54,97,161750,100,1.6175
1996,5565232,"West Virginia","July","Flash Flood",0,0,"1.5M",1.5,"M","Countywide","Countywide",NA,NA,NA,NA,"Braxton",54,7,2426250,100,1.6175
1996,5565233,"West Virginia","July","Flash Flood",0,0,".1M",0.1,"M","Countywide","Countywide",NA,NA,NA,NA,"Mason",54,53,161750,100,1.6175
1996,5565234,"West Virginia","July","Flash Flood",0,0,".25M",0.25,"M","Countywide","Countywide",NA,NA,NA,NA,"Gilmer",54,21,404375,100,1.6175
1996,5565235,"West Virginia","July","Flash Flood",0,0,".2M",0.2,"M","Countywide","Countywide",NA,NA,NA,NA,"Roane",54,87,323500,100,1.6175
1996,5565236,"West Virginia","July","Flash Flood",0,0,".15M",0.15,"M","Countywide","Countywide",NA,NA,NA,NA,"Putnam",54,79,242625,100,1.6175
1996,5565237,"West Virginia","July","Flash Flood",0,0,"50K",50,"K","Countywide","Countywide",NA,NA,NA,NA,"Kanawha",54,39,80875,100,1.6175
1996,5565238,"West Virginia","July","Flash Flood",0,0,".3M",0.3,"M","Countywide","Countywide",NA,NA,NA,NA,"Randolph",54,83,485250,100,1.6175
1996,5572811,"Tennessee","October","Flash Flood",0,0,"20K",20,"K","Memphis","Memphis",NA,NA,NA,NA,"Shelby",47,157,32350,100,1.6175
1996,5565255,"West Virginia","August","Flash Flood",0,0,"2K",2,"K","Bergoo","Bergoo",NA,NA,NA,NA,"Webster",54,101,3235,100,1.6175
1996,5546759,"Alabama","March","Flash Flood",0,0,"20K",20,"K","Countywide","Countywide",NA,NA,NA,NA,"Bibb",1,7,32350,100,1.6175
1996,5546537,"Alabama","March","Flash Flood",0,0,"65K",65,"K","Tarrant","Tarrant",NA,NA,NA,NA,"Jefferson",1,73,105137.5,100,1.6175
1996,5565226,"Kentucky","July","Flash Flood",0,0,"3M",3,"M","Countywide","Countywide",NA,NA,NA,NA,"Boyd",21,19,4852500,100,1.6175
1996,5572815,"Tennessee","October","Flash Flood",0,0,"50K",50,"K","Purdy","Selmer",NA,NA,NA,NA,"Mcnairy",47,109,80875,100,1.6175
1996,5572816,"Tennessee","October","Flash Flood",0,0,"1K",1,"K","Deanburg","Deanburg",NA,NA,NA,NA,"Chester",47,23,1617.5,100,1.6175
1996,5572817,"Mississippi","October","Flash Flood",0,0,"1K",1,"K","Corinth","Corinth",NA,NA,NA,NA,"Alcorn",28,3,1617.5,100,1.6175
1996,5572818,"Mississippi","October","Flash Flood",0,0,"1K",1,"K","Walnut","Walnut",NA,NA,NA,NA,"Tippah",28,139,1617.5,100,1.6175
1996,5574744,"West Virginia","July","Flood",0,0,"10K",10,"K","","",NA,NA,NA,NA,"Preston",54,23,16175,100,1.6175
1996,5574745,"West Virginia","July","Flood",0,0,"10K",10,"K","","",NA,NA,NA,NA,"Tucker",54,41,16175,100,1.6175
1996,5566171,"Georgia","August","Flash Flood",0,0,"1M",1,"M","Douglasville","Douglasville",NA,NA,NA,NA,"Douglas",13,97,1617500,100,1.6175
1996,5564851,"North Carolina","August","Flash Flood",0,0,"5K",5,"K","Countywide","Countywide",NA,NA,NA,NA,"Surry",37,171,8087.5,100,1.6175
1996,5569483,"Kentucky","November","Flash Flood",0,0,"20K",20,"K","Middlesboro","Middlesboro",NA,NA,NA,NA,"Bell",21,13,32350,100,1.6175
1996,5564990,"West Virginia","September","Flash Flood",0,0,".25M",0.25,"M","Dryfork","Dryfork",NA,NA,NA,NA,"Randolph",54,83,404375,100,1.6175
1996,5564991,"West Virginia","September","Flash Flood",0,0,"15K",15,"K","Thornwood","Thornwood",NA,NA,NA,NA,"Pocahontas",54,75,24262.5,100,1.6175
1996,5565223,"West Virginia","July","Flash Flood",0,0,"10K",10,"K","Northern Portion","Northern Portion",NA,NA,NA,NA,"Wood",54,107,16175,100,1.6175
