state_fips,county_fips,Pop,Year
46,87,5650,1997
46,87,5612,1998
46,87,5556,1999
46,89,2925,1996
46,89,2784,1997
46,89,2734,1998
46,89,2693,1999
46,91,4690,1996
46,91,4628,1997
46,91,4556,1998
46,91,4522,1999
46,93,22554,1996
46,93,21834,1997
46,93,21614,1998
46,93,21405,1999
46,95,2016,1996
46,95,1995,1997
46,95,2040,1998
46,95,2043,1999
46,97,2998,1996
46,97,2900,1997
46,97,2808,1998
46,97,2684,1999
46,99,138446,1996
46,99,138686,1997
46,99,140397,1998
46,99,142821,1999
46,101,6584,1996
46,101,6536,1997
46,101,6496,1998
46,101,6432,1999
46,103,86676,1996
46,103,86996,1997
46,103,87323,1998
46,103,88117,1999
46,105,3643,1996
46,105,3545,1997
46,105,3492,1998
46,105,3466,1999
46,107,2966,1996
46,107,2933,1997
46,107,2866,1998
46,107,2838,1999
46,109,9870,1996
46,109,9971,1997
46,109,9863,1998
46,109,9804,1999
46,111,2782,1996
46,111,2756,1997
46,111,2719,1998
46,111,2680,1999
46,113,11749,1996
46,113,12054,1997
46,113,12198,1998
46,113,12468,1999
46,115,7701,1996
46,115,7629,1997
46,115,7548,1998
46,115,7433,1999
46,117,2930,1996
46,117,2927,1997
46,117,2924,1998
46,117,2895,1999
46,119,1579,1996
46,119,1542,1997
46,119,1477,1998
46,119,1485,1999
46,121,9237,1996
46,121,9265,1997
46,121,9295,1998
46,121,9496,1999
46,123,6871,1996
46,123,6840,1997
46,123,6723,1998
46,123,6622,1999
46,125,8626,1996
46,125,8635,1997
46,125,8620,1998
46,125,8660,1999
46,127,11644,1996
46,127,11918,1997
46,127,12260,1998
46,127,12472,1999
46,129,5807,1996
46,129,5656,1997
46,129,5595,1998
46,129,5614,1999
46,135,20690,1996
46,135,20844,1997
46,135,20989,1998
46,135,21190,1999
46,137,2202,1996
46,137,2251,1997
46,137,2160,1998
46,137,2165,1999
47,1,71478,1996
47,1,71369,1997
47,1,70893,1998
47,1,71004,1999
47,3,33843,1996
47,3,34174,1997
47,3,34528,1998
47,3,34905,1999
47,5,16036,1996
47,5,16234,1997
47,5,16291,1998
47,5,16497,1999
47,7,10424,1996
47,7,10563,1997
47,7,10762,1998
47,7,10945,1999
47,9,98765,1996
47,9,99716,1997
47,9,101211,1998
47,9,102785,1999
47,11,79938,1996
47,11,82256,1997
47,11,83370,1998
47,11,84126,1999
47,13,37180,1996
47,13,37849,1997
47,13,38163,1998
47,13,38466,1999
47,15,11725,1996
47,15,12007,1997
47,15,12146,1998
47,15,12248,1999
47,17,28816,1996
47,17,28853,1997
47,17,29184,1998
47,17,29450,1999
47,19,52879,1996
47,19,53104,1997
47,19,53321,1998
47,19,53299,1999
47,21,33098,1996
47,21,34374,1997
47,21,35257,1998
47,21,36128,1999
47,23,14174,1996
47,23,14452,1997
47,23,14677,1998
47,23,14859,1999
47,25,28748,1996
47,25,28916,1997
47,25,29504,1998
47,25,29747,1999
47,27,7261,1996
47,27,7312,1997
47,27,7273,1998
47,27,7268,1999
47,29,31279,1996
47,29,31659,1997
47,29,31953,1998
47,29,32291,1999
47,31,44768,1996
47,31,45355,1997
47,31,45815,1998
47,31,46355,1999
47,33,13671,1996
47,33,13842,1997
47,33,14017,1998
47,33,14077,1999
47,35,41926,1996
47,35,43167,1997
47,35,44144,1998
47,35,45326,1999
47,37,533391,1996
47,37,535851,1997
47,37,533258,1998
47,37,530050,1999
47,39,10725,1996
47,39,10794,1997
47,39,10760,1998
47,39,10788,1999
47,41,15447,1996
47,41,15754,1997
47,41,16007,1998
47,41,16174,1999
47,43,39738,1996
47,43,40951,1997
47,43,42283,1998
47,43,43017,1999
47,45,36119,1996
47,45,36407,1997
47,45,36577,1998
47,45,36725,1999
47,47,28259,1996
47,47,29369,1997
47,47,30406,1998
47,47,31441,1999
47,49,15743,1996
47,49,15892,1997
47,49,16153,1998
47,49,16357,1999
47,51,36974,1996
47,51,37338,1997
47,51,37606,1998
47,51,37826,1999
47,53,47793,1996
47,53,48036,1997
47,53,48016,1998
47,53,48030,1999
47,55,28447,1996
47,55,28528,1997
47,55,28905,1998
47,55,29036,1999
47,57,19041,1996
47,57,19466,1997
47,57,19801,1998
47,57,20219,1999
47,59,58240,1996
47,59,59279,1997
47,59,60257,1998
47,59,60900,1999
47,61,13838,1996
47,61,13969,1997
47,61,14048,1998
47,61,14046,1999
47,63,53369,1996
47,63,53672,1997
47,63,53959,1998
47,63,54201,1999
47,65,294197,1996
47,65,294972,1997
47,65,294494,1998
47,65,294720,1999
47,67,6835,1996
47,67,6794,1997
47,67,6808,1998
47,67,6767,1999
47,69,24029,1996
47,69,24112,1997
47,69,24285,1998
47,69,24451,1999
47,71,24567,1996
47,71,24809,1997
47,71,24905,1998
47,71,25247,1999
47,73,48233,1996
47,73,48751,1997
47,73,49524,1998
47,73,50109,1999
47,75,19674,1996
47,75,19730,1997
47,75,19534,1998
47,75,19416,1999
47,77,23459,1996
47,77,24002,1997
47,77,24418,1998
47,77,24767,1999
47,79,29555,1996
47,79,29812,1997
47,79,29971,1998
47,79,30091,1999
47,81,19389,1996
47,81,20006,1997
47,81,20662,1998
47,81,21283,1999
47,83,7724,1996
47,83,7777,1997
47,83,7841,1998
47,83,7888,1999
47,85,16699,1996
47,85,16836,1997
47,85,17029,1998
47,85,17192,1999
47,87,9414,1996
47,87,9547,1997
47,87,9616,1998
47,87,9643,1999
47,89,40308,1996
47,89,42208,1997
47,89,43609,1998
47,89,45104,1999
47,91,16413,1996
47,91,16595,1997
47,91,16709,1998
47,91,16736,1999
47,93,370737,1996
47,93,373409,1997
47,93,374693,1998
47,93,376039,1999
47,95,8335,1996
47,95,8267,1997
47,95,8205,1998
47,95,8131,1999
47,97,24114,1996
47,97,24056,1997
47,97,24172,1998
47,97,24234,1999
47,99,38637,1996
47,99,39079,1997
47,99,39318,1998
47,99,39626,1999
47,101,10536,1996
47,101,10799,1997
47,101,10881,1998
47,101,11127,1999
47,103,28781,1996
47,103,29304,1997
47,103,29678,1998
47,103,29773,1999
47,105,37234,1996
47,105,38217,1997
47,105,39023,1998
47,105,39892,1999
47,107,45445,1996
47,107,45970,1997
47,107,46210,1998
47,107,46395,1999
47,109,23617,1996
47,109,23662,1997
47,109,23987,1998
47,109,24312,1999
47,111,17391,1996
47,111,17821,1997
47,111,18066,1998
47,111,18542,1999
47,113,84135,1996
47,113,84778,1997
47,113,85825,1998
47,113,86752,1999
47,115,26224,1996
47,115,26496,1997
47,115,26677,1998
47,115,26907,1999
47,117,25139,1996
47,117,25663,1997
47,117,26261,1998
47,117,26423,1999
47,119,66662,1996
47,119,68243,1997
47,119,69590,1998
47,119,70440,1999
47,121,9283,1996
47,121,9696,1997
47,121,9969,1998
47,121,10134,1999
47,123,33246,1996
47,123,33950,1997
47,123,34846,1998
47,123,35576,1999
47,125,120991,1996
47,125,124358,1997
47,125,127156,1998
47,125,129411,1999
47,127,5181,1996
47,127,5184,1997
47,127,5155,1998
47,127,5140,1999
47,129,18442,1996
47,129,18462,1997
47,129,18675,1998
47,129,18689,1999
47,131,32037,1996
47,131,32053,1997
47,131,32165,1998
47,131,32240,1999
47,133,18633,1996
47,133,19154,1997
47,133,19519,1998
47,133,19654,1999
47,135,7203,1996
47,135,7452,1997
47,135,7529,1998
47,135,7560,1999
47,137,4614,1996
47,137,4628,1997
47,137,4648,1998
47,137,4711,1999
47,139,14344,1996
47,139,14688,1997
47,139,14931,1998
47,139,15094,1999
47,141,57410,1996
47,141,58361,1997
47,141,59050,1998
47,141,59735,1999
47,143,27208,1996
47,143,27661,1997
47,143,27825,1998
47,143,28116,1999
47,145,49616,1996
47,145,49876,1997
47,145,49945,1998
47,145,50008,1999
47,147,49621,1996
47,147,51527,1997
47,147,53192,1998
47,147,54861,1999
47,149,154103,1996
47,149,159778,1997
47,149,166086,1998
47,149,171401,1999
47,151,19573,1996
47,151,19838,1997
47,151,20075,1998
47,151,20239,1999
47,153,9943,1996
47,153,10123,1997
47,153,10473,1998
47,153,10846,1999
47,155,61367,1996
47,155,62787,1997
47,155,64371,1998
47,155,65783,1999
47,157,864124,1996
47,157,864877,1997
47,157,867804,1998
47,157,873000,1999
47,159,15668,1996
47,159,16034,1997
47,159,16354,1998
47,159,16771,1999
47,161,10969,1996
47,161,11224,1997
47,161,11521,1998
47,161,11759,1999
47,163,149333,1996
47,163,150195,1997
47,163,150348,1998
47,163,150231,1999
47,165,119396,1996
47,165,121876,1997
47,165,123942,1998
47,165,126009,1999
47,167,44862,1996
47,167,45962,1997
47,167,47300,1998
47,167,48348,1999
47,169,6608,1996
47,169,6743,1997
47,169,6861,1998
47,169,6971,1999
47,171,17165,1996
47,171,17190,1997
47,171,17209,1998
47,171,17310,1999
47,173,15523,1996
47,173,15939,1997
47,173,16192,1998
47,173,16584,1999
47,175,5018,1996
47,175,5056,1997
47,175,5026,1998
47,175,5008,1999
47,177,35303,1996
47,177,35759,1997
47,177,36137,1998
47,177,36421,1999
47,179,99904,1996
47,179,101447,1997
47,179,102192,1998
47,179,102814,1999
47,181,16354,1996
47,181,16486,1997
47,181,16439,1998
47,181,16413,1999
47,183,32510,1996
47,183,32800,1997
47,183,32907,1998
47,183,32952,1999
47,185,21845,1996
47,185,22205,1997
47,185,22708,1998
47,185,22864,1999
47,187,106325,1996
47,187,111411,1997
47,187,117685,1998
47,187,123793,1999
47,189,79238,1996
47,189,81430,1997
47,189,83908,1998
47,189,86496,1999
48,1,51809,1996
48,1,52118,1997
48,1,52121,1998
48,1,52209,1999
48,3,13910,1996
48,3,13945,1997
48,3,14047,1998
48,3,13738,1999
48,5,75366,1996
48,5,76334,1997
48,5,77290,1998
48,5,77587,1999
48,7,21741,1996
48,7,22480,1997
48,7,22819,1998
48,7,23129,1999
48,9,8229,1996
48,9,8213,1997
48,9,8282,1998
48,9,8256,1999
48,11,2142,1996
48,11,2186,1997
48,11,2156,1998
48,11,2196,1999
48,13,34676,1996
48,13,35344,1997
48,13,36389,1998
48,13,37442,1999
48,15,22624,1996
48,15,22957,1997
48,15,23401,1998
48,15,23843,1999
48,17,6780,1996
48,17,6773,1997
48,17,6846,1998
48,17,6717,1999
48,19,14273,1996
48,19,14946,1997
48,19,15816,1998
48,19,16611,1999
48,21,46894,1996
48,21,48834,1997
48,21,50438,1998
48,21,52561,1999
48,23,4191,1996
48,23,4155,1997
48,23,4157,1998
48,23,4088,1999
48,25,27702,1996
48,25,27918,1997
48,25,27739,1998
48,25,27534,1999
48,27,220873,1996
48,27,221643,1997
48,27,223167,1998
48,27,222687,1999
48,29,1309673,1996
48,29,1336027,1997
48,29,1354837,1998
48,29,1372867,1999
48,31,7820,1996
48,31,8224,1997
48,31,8338,1998
48,31,8511,1999
48,33,765,1996
48,33,764,1997
48,33,766,1998
48,33,769,1999
48,35,16655,1996
48,35,16678,1997
48,35,16548,1998
48,35,16699,1999
48,37,84065,1996
48,37,83611,1997
48,37,83287,1998
48,37,83509,1999
48,39,218530,1996
48,39,223309,1997
48,39,228859,1998
48,39,234303,1999
48,41,130688,1996
48,41,132220,1997
48,41,132919,1998
48,41,134213,1999
48,43,9061,1996
48,43,8859,1997
48,43,8830,1998
48,43,8793,1999
48,45,1895,1996
48,45,1927,1997
48,45,1887,1998
48,45,1825,1999
48,47,8449,1996
48,47,8392,1997
48,47,8427,1998
48,47,8416,1999
48,49,36537,1996
48,49,36753,1997
48,49,36834,1998
48,49,36847,1999
48,51,15169,1996
48,51,15362,1997
48,51,15560,1998
48,51,15614,1999
48,53,29473,1996
48,53,30856,1997
48,53,32272,1998
48,53,34120,1999
48,55,30447,1996
48,55,31282,1997
48,55,32023,1998
48,55,32820,1999
48,57,20613,1996
48,57,20628,1997
48,57,20590,1998
48,57,20426,1999
48,59,12563,1996
48,59,12748,1997
48,59,12796,1998
48,59,12915,1999
48,61,311522,1996
48,61,317719,1997
48,61,324046,1998
48,61,329131,1999
48,63,10712,1996
48,63,10960,1997
48,63,10933,1998
48,63,10943,1999
48,65,6662,1996
48,65,6673,1997
48,65,6707,1998
48,65,6754,1999
48,67,30595,1996
48,67,30656,1997
48,67,30745,1998
48,67,30620,1999
48,69,8381,1996
48,69,8292,1997
48,69,8314,1998
48,69,8264,1999
48,71,22629,1996
48,71,23261,1997
48,71,23791,1998
48,71,23993,1999
48,73,42449,1996
48,73,42807,1997
48,73,43306,1998
48,73,43653,1999
48,75,7670,1996
48,75,7693,1997
48,75,7586,1998
48,75,7543,1999
48,77,10387,1996
48,77,10449,1997
48,77,10534,1998
48,77,10511,1999
48,79,4038,1996
48,79,3925,1997
48,79,3918,1998
48,79,3781,1999
48,81,3378,1996
48,81,3393,1997
48,81,3375,1998
48,81,3351,1999
48,83,9657,1996
48,83,9700,1997
48,83,9514,1998
48,83,9443,1999
48,85,372266,1996
48,85,400571,1997
48,85,428345,1998
48,85,456612,1999
48,87,3297,1996
48,87,3314,1997
48,87,3267,1998
48,87,3172,1999
48,89,18584,1996
48,89,18874,1997
48,89,18909,1998
48,89,19052,1999
48,91,67578,1996
48,91,70446,1997
48,91,73519,1998
48,91,76770,1999
48,93,13498,1996
48,93,13556,1997
48,93,13530,1998
48,93,13584,1999
48,95,3095,1996
48,95,3088,1997
48,95,3098,1998
48,95,3002,1999
48,97,32162,1996
48,97,32829,1997
48,97,32919,1998
48,97,33391,1999
48,99,73735,1996
48,99,73572,1997
48,99,73822,1998
48,99,73629,1999
48,101,1980,1996
48,101,1947,1997
48,101,1917,1998
48,101,1889,1999
48,103,4474,1996
48,103,4456,1997
48,103,4445,1998
48,103,4290,1999
48,105,4348,1996
48,105,4502,1997
48,105,4503,1998
48,105,4396,1999
48,107,7321,1996
48,107,7335,1997
48,107,7225,1998
48,107,7056,1999
48,109,3171,1996
48,109,3104,1997
48,109,3006,1998
48,109,3018,1999
48,111,6264,1996
48,111,6385,1997
48,111,6553,1998
48,111,6627,1999
48,113,1986996,1996
48,113,2016929,1997
48,113,2045309,1998
48,113,2062100,1999
48,115,15126,1996
48,115,14711,1997
48,115,14630,1998
48,115,14442,1999
48,117,19204,1996
48,117,19195,1997
48,117,19071,1998
48,117,18800,1999
48,119,4901,1996
48,119,4947,1997
48,119,4946,1998
48,119,4973,1999
48,121,347804,1996
48,121,363925,1997
48,121,383369,1998
48,121,404074,1999
48,123,19651,1996
48,123,19672,1997
48,123,19574,1998
48,123,19275,1999
48,125,2314,1996
48,125,2266,1997
48,125,2236,1998
48,125,2176,1999
48,127,10358,1996
48,127,10429,1997
48,127,10410,1998
48,127,10349,1999
48,129,3835,1996
48,129,3801,1997
48,129,3833,1998
48,129,3827,1999
48,131,13374,1996
48,131,13566,1997
48,131,13624,1998
48,131,13647,1999
48,133,17883,1996
48,133,17743,1997
48,133,17628,1998
48,133,17489,1999
48,135,122430,1996
48,135,122773,1997
48,135,124794,1998
48,135,123748,1999
48,137,3496,1996
48,137,3611,1997
48,137,3657,1998
48,137,3668,1999
48,139,97175,1996
48,139,100537,1997
48,139,103734,1998
48,139,107580,1999
48,141,674005,1996
48,141,685388,1997
48,141,694603,1998
48,141,701908,1999
48,143,30742,1996
48,143,31344,1997
48,143,31367,1998
48,143,31469,1999
48,145,17818,1996
48,145,17665,1997
48,145,17500,1998
48,145,17263,1999
48,147,27555,1996
48,147,27864,1997
48,147,28366,1998
48,147,28677,1999
48,149,20992,1996
48,149,21033,1997
48,149,21276,1998
48,149,21390,1999
48,151,4442,1996
48,151,4321,1997
48,151,4273,1998
48,151,4190,1999
48,153,8222,1996
48,153,8187,1997
48,153,8201,1998
48,153,8112,1999
48,155,1717,1996
48,155,1702,1997
48,155,1676,1998
48,155,1631,1999
48,157,306121,1996
48,157,320162,1997
48,157,336822,1998
48,157,353697,1999
48,159,9305,1996
48,159,9554,1997
48,159,9736,1998
48,159,9945,1999
48,161,17438,1996
48,161,17529,1997
48,161,17646,1998
48,161,17647,1999
48,163,15781,1996
48,163,15798,1997
48,163,15837,1998
48,163,15918,1999
48,165,14630,1996
48,165,14716,1997
48,165,14871,1998
48,165,14767,1999
48,167,239739,1996
48,167,242310,1997
48,167,244993,1998
48,167,248469,1999
48,169,4666,1996
48,169,4691,1997
48,169,4602,1998
48,169,4515,1999
48,171,19466,1996
48,171,19775,1997
48,171,19994,1998
48,171,20396,1999
48,173,1396,1996
48,173,1415,1997
48,173,1382,1998
48,173,1443,1999
48,175,6542,1996
48,175,6814,1997
48,175,6989,1998
48,175,7125,1999
48,177,17455,1996
48,177,17522,1997
48,177,17485,1998
48,177,17561,1999
48,179,23857,1996
48,179,23646,1997
48,179,23593,1998
48,179,23299,1999
48,181,99892,1996
48,181,100670,1997
48,181,102019,1998
48,181,103728,1999
48,183,111534,1996
48,183,112432,1997
48,183,112948,1998
48,183,113155,1999
48,185,22038,1996
48,185,22857,1997
48,185,23336,1998
48,185,24033,1999
48,187,74873,1996
48,187,77592,1997
48,187,80453,1998
48,187,82808,1999
48,189,36450,1996
48,189,36497,1997
48,189,36702,1998
48,189,36491,1999
48,191,3731,1996
48,191,3674,1997
48,191,3630,1998
48,191,3594,1999
48,193,7559,1996
48,193,7639,1997
48,193,7651,1998
48,193,7609,1999
48,195,5279,1996
48,195,5348,1997
48,195,5349,1998
48,195,5399,1999
48,197,4780,1996
48,197,4660,1997
48,197,4565,1998
48,197,4389,1999
48,199,47359,1996
48,199,48646,1997
48,199,49147,1998
48,199,49684,1999
48,201,3104190,1996
48,201,3149515,1997
48,201,3202021,1998
48,201,3250404,1999
48,203,59114,1996
48,203,59386,1997
48,203,59781,1998
48,203,59797,1999
48,205,5243,1996
48,205,5137,1997
48,205,5142,1998
48,205,5274,1999
48,207,6207,1996
48,207,6125,1997
48,207,6125,1998
48,207,5970,1999
48,209,81705,1996
48,209,85580,1997
48,209,89304,1998
48,209,92755,1999
48,211,3595,1996
48,211,3598,1997
48,211,3527,1998
48,211,3471,1999
48,213,65303,1996
48,213,67266,1997
48,213,68988,1998
48,213,70673,1999
48,215,489948,1996
48,215,504072,1997
48,215,519661,1998
48,215,534907,1999
48,217,29485,1996
48,217,30068,1997
48,217,30559,1998
48,217,31060,1999
48,219,23915,1996
48,219,23836,1997
48,219,23705,1998
48,219,23374,1999
48,221,34901,1996
48,221,36008,1997
48,221,37259,1998
48,221,38750,1999
48,223,30062,1996
48,223,30142,1997
48,223,30350,1998
48,223,30614,1999
48,225,21719,1996
48,225,21842,1997
48,225,22033,1998
48,225,22223,1999
48,227,32330,1996
48,227,32099,1997
48,227,32076,1998
48,227,31687,1999
48,229,3153,1996
48,229,3201,1997
48,229,3192,1998
48,229,3238,1999
48,231,67690,1996
48,231,68733,1997
48,231,70239,1998
48,231,71717,1999
48,233,24201,1996
48,233,23937,1997
48,233,24041,1998
48,233,23711,1999
48,235,1704,1996
48,235,1697,1997
48,235,1724,1998
48,235,1693,1999
48,237,7205,1996
48,237,7314,1997
48,237,7440,1998
48,237,7481,1999
48,239,13628,1996
48,239,13693,1997
48,239,13671,1998
48,239,13648,1999
48,241,32916,1996
48,241,33275,1997
48,241,33438,1998
48,241,33494,1999
48,243,2162,1996
48,243,2231,1997
48,243,2364,1998
48,243,2415,1999
48,245,242451,1996
48,245,241406,1997
48,245,241219,1998
48,245,241332,1999
48,247,4992,1996
48,247,4905,1997
48,247,5011,1998
48,247,4972,1999
48,249,39612,1996
48,249,39767,1997
48,249,40055,1998
48,249,40212,1999
48,251,110295,1996
48,251,113855,1997
48,251,118200,1998
48,251,122594,1999
48,253,18766,1996
48,253,18686,1997
48,253,18625,1998
48,253,18846,1999
48,255,15327,1996
48,255,15246,1997
48,255,15188,1998
48,255,15112,1999
48,257,61564,1996
48,257,63703,1997
48,257,65535,1998
48,257,68065,1999
48,259,19742,1996
48,259,20373,1997
48,259,21190,1998
48,259,21865,1999
48,261,430,1996
48,261,430,1997
48,261,452,1998
48,261,436,1999
48,263,867,1996
48,263,874,1997
48,263,879,1998
48,263,854,1999
48,265,41339,1996
48,265,41966,1997
48,265,42667,1998
48,265,43234,1999
48,267,4199,1996
48,267,4153,1997
48,267,4141,1998
48,267,4238,1999
48,269,337,1996
48,269,348,1997
48,269,359,1998
48,269,318,1999
48,271,3391,1996
48,271,3369,1997
48,271,3474,1998
48,271,3465,1999
48,273,30252,1996
48,273,30194,1997
48,273,30103,1998
48,273,29680,1999
48,275,4399,1996
48,275,4309,1997
48,275,4225,1998
48,275,4104,1999
48,277,45337,1996
48,277,45595,1997
48,277,45880,1998
48,277,46050,1999
48,279,14853,1996
48,279,14822,1997
48,279,14762,1998
48,279,14765,1999
48,281,17101,1996
48,281,17458,1997
48,281,17738,1998
48,281,17700,1999
48,283,5977,1996
48,283,5981,1997
48,283,6036,1998
48,283,5992,1999
48,285,18737,1996
48,285,18729,1997
48,285,18838,1998
48,285,18912,1999
48,287,14380,1996
48,287,14726,1997
48,287,14885,1998
48,287,14871,1999
48,289,14102,1996
48,289,14413,1997
48,289,14481,1998
48,289,14870,1999
48,291,62762,1996
48,291,64309,1997
48,291,65154,1998
48,291,67161,1999
48,293,20624,1996
48,293,20697,1997
48,293,20747,1998
48,293,20620,1999
48,295,3052,1996
48,295,3008,1997
48,295,2962,1998
48,295,3023,1999
48,297,10194,1996
48,297,10110,1997
48,297,10149,1998
48,297,10103,1999
48,299,12991,1996
48,299,13167,1997
48,299,13449,1998
48,299,13843,1999
48,301,141,1996
48,301,105,1997
48,301,116,1998
48,301,113,1999
48,303,230932,1996
48,303,230066,1997
48,303,228220,1998
48,303,227890,1999
48,305,6524,1996
48,305,6596,1997
48,305,6714,1998
48,305,6657,1999
48,307,8735,1996
48,307,8730,1997
48,307,8715,1998
48,307,8802,1999
48,309,201104,1996
48,309,202385,1997
48,309,203214,1998
48,309,204244,1999
48,311,790,1996
48,311,794,1997
48,311,795,1998
48,311,801,1999
48,313,11822,1996
48,313,11760,1997
48,313,11852,1998
48,313,11881,1999
48,315,10428,1996
48,315,10597,1997
48,315,10894,1998
48,315,10998,1999
48,317,4886,1996
48,317,4993,1997
48,317,5019,1998
48,317,4988,1999
48,319,3603,1996
48,319,3653,1997
48,319,3673,1998
48,319,3646,1999
48,321,37856,1996
48,321,37852,1997
48,321,37987,1998
48,321,37828,1999
48,323,45674,1996
48,323,46710,1997
48,323,47660,1998
48,323,48639,1999
48,325,34599,1996
48,325,35920,1997
48,325,36910,1998
48,325,37698,1999
48,327,2310,1996
48,327,2347,1997
48,327,2323,1998
48,327,2262,1999
48,329,115019,1996
48,329,117529,1997
48,329,119120,1998
48,329,118490,1999
48,331,23850,1996
48,331,24092,1997
48,331,24197,1998
48,331,24302,1999
48,333,4730,1996
48,333,4718,1997
48,333,4748,1998
48,333,4726,1999
48,335,9000,1996
48,335,8712,1997
48,335,8832,1998
48,335,8782,1999
48,337,17950,1996
48,337,18400,1997
48,337,18573,1998
48,337,18753,1999
48,339,245182,1996
48,339,257951,1997
48,339,271801,1998
48,339,287644,1999
48,341,19086,1996
48,341,19241,1997
48,341,19582,1998
48,341,19734,1999
48,343,13290,1996
48,343,13296,1997
48,343,13360,1998
48,343,13140,1999
48,345,1295,1996
48,345,1311,1997
48,345,1330,1998
48,345,1317,1999
48,347,56010,1996
48,347,56624,1997
48,347,56243,1998
48,347,56147,1999
48,349,41184,1996
48,349,41091,1997
48,349,41600,1998
48,349,41872,1999
48,351,14254,1996
48,351,14401,1997
48,351,14258,1998
48,351,14346,1999
48,353,16397,1996
48,353,16404,1997
48,353,16433,1998
48,353,16253,1999
48,355,313436,1996
48,355,315447,1997
48,355,315723,1998
48,355,315469,1999
48,357,8698,1996
48,357,8810,1997
48,357,8791,1998
48,357,8683,1999
48,359,2235,1996
48,359,2231,1997
48,359,2158,1998
48,359,2210,1999
48,361,84059,1996
48,361,84536,1997
48,361,84769,1998
48,361,85240,1999
48,363,25326,1996
48,363,25539,1997
48,363,25889,1998
48,363,26156,1999
48,365,22722,1996
48,365,23031,1997
48,365,23047,1998
48,365,22978,1999
48,367,75914,1996
48,367,78773,1997
48,367,82266,1998
48,367,85427,1999
48,369,10310,1996
48,369,10340,1997
48,369,10299,1998
48,369,10351,1999
48,371,16166,1996
48,371,16228,1997
48,371,16087,1998
48,371,16066,1999
48,373,44839,1996
48,373,47519,1997
48,373,50182,1998
48,373,52520,1999
48,375,108308,1996
48,375,108431,1997
48,375,108289,1998
48,375,109107,1999
48,377,8008,1996
48,377,8280,1997
48,377,8554,1998
48,377,8954,1999
48,379,7874,1996
48,379,8209,1997
48,379,8589,1998
48,379,8957,1999
48,381,96384,1996
48,381,97671,1997
48,381,98779,1998
48,381,99584,1999
48,383,4195,1996
48,383,4210,1997
48,383,4232,1998
48,383,3865,1999
48,385,2692,1996
48,385,2659,1997
48,385,2701,1998
48,385,2727,1999
48,387,13915,1996
48,387,13775,1997
48,387,13740,1998
48,387,13685,1999
48,389,14863,1996
48,389,14569,1997
48,389,14308,1998
48,389,14020,1999
48,391,7873,1996
48,391,7888,1997
48,391,7899,1998
48,391,7735,1999
48,393,976,1996
48,393,991,1997
48,393,936,1998
48,393,924,1999
48,395,15454,1996
48,395,15435,1997
48,395,15613,1998
48,395,15762,1999
48,397,34108,1996
48,397,35581,1997
48,397,37202,1998
48,397,39489,1999
48,399,11300,1996
48,399,11434,1997
48,399,11518,1998
48,399,11337,1999
48,401,45291,1996
48,401,45455,1997
48,401,45743,1998
48,401,45819,1999
48,403,10472,1996
48,403,10564,1997
48,403,10513,1998
48,403,10553,1999
48,405,7987,1996
48,405,8137,1997
48,405,8101,1998
48,405,8079,1999
48,407,19961,1996
48,407,20829,1997
48,407,21828,1998
48,407,22554,1999
48,409,67292,1996
48,409,69217,1997
48,409,70737,1998
48,409,71636,1999
48,411,5637,1996
48,411,5918,1997
48,411,5817,1998
48,411,5812,1999
48,413,3074,1996
48,413,3023,1997
48,413,2970,1998
48,413,2938,1999
48,415,18259,1996
48,415,18121,1997
48,415,18001,1998
48,415,17649,1999
48,417,3266,1996
48,417,3294,1997
48,417,3288,1998
48,417,3220,1999
48,419,22584,1996
48,419,22572,1997
48,419,22882,1998
48,419,22685,1999
48,421,2814,1996
48,421,2897,1997
48,421,2866,1998
48,421,2898,1999
48,423,163625,1996
48,423,165693,1997
48,423,168070,1998
48,423,169693,1999
48,425,6009,1996
48,425,6189,1997
48,425,6385,1998
48,425,6615,1999
48,427,53122,1996
48,427,54393,1997
48,427,55443,1998
48,427,56577,1999
48,429,9753,1996
48,429,9946,1997
48,429,9732,1998
48,429,9737,1999
48,431,1413,1996
48,431,1366,1997
48,431,1384,1998
48,431,1328,1999
48,433,1786,1996
48,433,1811,1997
48,433,1796,1998
48,433,1715,1999
48,435,4402,1996
48,435,4424,1997
48,435,4468,1998
48,435,4309,1999
48,437,8449,1996
48,437,8345,1997
48,437,8280,1998
48,437,8262,1999
48,439,1298205,1996
48,439,1325526,1997
48,439,1354040,1998
48,439,1382442,1999
48,441,121206,1996
48,441,121579,1997
48,441,122036,1998
48,441,122478,1999
48,443,1235,1996
48,443,1185,1997
48,443,1174,1998
48,443,1202,1999
48,445,12995,1996
48,445,12988,1997
48,445,12892,1998
48,445,12786,1999
48,447,1766,1996
48,447,1710,1997
48,447,1704,1998
48,447,1695,1999
48,449,24746,1996
48,449,25090,1997
48,449,25423,1998
48,449,25343,1999
48,451,101789,1996
48,451,102285,1997
48,451,102685,1998
48,451,102300,1999
48,453,679461,1996
48,453,691965,1997
48,453,709182,1998
48,453,727022,1999
48,455,12331,1996
48,455,12459,1997
48,455,12611,1998
48,455,12713,1999
48,457,19948,1996
48,457,20209,1997
48,457,20373,1998
48,457,20495,1999
48,459,34751,1996
48,459,35476,1997
48,459,35821,1998
48,459,36541,1999
48,461,3779,1996
48,461,3802,1997
48,461,3767,1998
48,461,3552,1999
